repo_name,file_path,file_html,class_name,me_name,me_code,old_code,chatGPT_code,element_str,slice_str,truth_code
gsutil,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/gsutil/gslib/wildcard_iterator.py,https://github.com/GoogleCloudPlatform/gsutil/tree/master/gslib/wildcard_iterator.py,CloudWildcardIterator,_GetToListFields$445,"def _GetToListFields(self, get_fields=None):
    """"""Prepends 'items/' to the input fields and converts it to a set.

    This way field sets requested for GetBucket can be used in ListBucket calls.
    Note that the input set must contain only bucket or object fields; listing
    fields such as prefixes or nextPageToken should be added after calling
    this function.

    Args:
      get_fields: Iterable fields usable in GetBucket/GetObject calls.

    Returns:
      Set of fields usable in ListBuckets/ListObjects calls.
    """"""
    if get_fields:
        list_fields = set()
        for field in get_fields:
            list_fields.add('items/' + field)
        return list_fields","for field in get_fields:
    list_fields.add('items/' + field)",list_fields = {'items/' + field for field in get_fields},"[""list_fields = {'items/' + field for field in get_fields}""]",1
nltk,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/nltk/nltk/sem/evaluate.py,https://github.com/nltk/nltk/tree/master/nltk/sem/evaluate.py,,set2rel$79,"def set2rel(s):
    """"""
    Convert a set containing individuals (strings or numbers) into a set of
    unary tuples. Any tuples of strings already in the set are passed through
    unchanged.

    For example:
      - set(['a', 'b']) => set([('a',), ('b',)])
      - set([3, 27]) => set([('3',), ('27',)])

    :type s: set
    :rtype: set of tuple of str
    """"""
    new = set()
    for elem in s:
        if isinstance(elem, str):
            new.add((elem,))
        elif isinstance(elem, int):
            new.add(str(elem))
        else:
            new.add(elem)
    return new","for elem in s:
    if isinstance(elem, str):
        new.add((elem,))
    elif isinstance(elem, int):
        new.add(str(elem))
    else:
        new.add(elem)","new = {(elem,) if isinstance(elem, str) else str(elem) if isinstance(elem, int) else elem for elem in s}","['new = {(elem,) if isinstance(elem, str) else str(elem) if isinstance(elem, int) else elem for elem in s}']",1
salt,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/salt/salt/modules/sysmod.py,https://github.com/saltstack/salt/tree/master/salt/modules/sysmod.py,,list_runners$620,"def list_runners(*args):
    """"""
    List the runners loaded on the minion

    .. versionadded:: 2014.7.0

    CLI Example:

    .. code-block:: bash

        salt '*' sys.list_runners

    Runner names can be specified as globs.

    .. versionadded:: 2015.5.0

    .. code-block:: bash

        salt '*' sys.list_runners 'm*'

    """"""
    run_ = salt.runner.Runner(__opts__)
    runners = set()
    if not args:
        for func in run_.functions:
            runners.add(func.split('.')[0])
        return sorted(runners)
    for module in args:
        if '*' in module:
            for func in fnmatch.filter(run_.functions, module):
                runners.add(func.split('.')[0])
        else:
            for func in run_.functions:
                mod_test = func.split('.')[0]
                if mod_test == module:
                    runners.add(mod_test)
    return sorted(runners)","for module in args:
    if '*' in module:
        for func in fnmatch.filter(run_.functions, module):
            runners.add(func.split('.')[0])
    else:
        for func in run_.functions:
            mod_test = func.split('.')[0]
            if mod_test == module:
                runners.add(mod_test)","runners = {func.split('.')[0] for module in args for func in fnmatch.filter(run_.functions, module)}.union({func.split('.')[0] for module in args for func in run_.functions if func.split('.')[0] == module})",Cannot refactor,-1
salt,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/salt/salt/modules/sysmod.py,https://github.com/saltstack/salt/tree/master/salt/modules/sysmod.py,,list_runners$620,"def list_runners(*args):
    """"""
    List the runners loaded on the minion

    .. versionadded:: 2014.7.0

    CLI Example:

    .. code-block:: bash

        salt '*' sys.list_runners

    Runner names can be specified as globs.

    .. versionadded:: 2015.5.0

    .. code-block:: bash

        salt '*' sys.list_runners 'm*'

    """"""
    run_ = salt.runner.Runner(__opts__)
    runners = set()
    if not args:
        for func in run_.functions:
            runners.add(func.split('.')[0])
        return sorted(runners)
    for module in args:
        if '*' in module:
            for func in fnmatch.filter(run_.functions, module):
                runners.add(func.split('.')[0])
        else:
            for func in run_.functions:
                mod_test = func.split('.')[0]
                if mod_test == module:
                    runners.add(mod_test)
    return sorted(runners)","for func in run_.functions:
    runners.add(func.split('.')[0])",runners = {func.split('.')[0] for func in run_.functions},"[""runners = {func.split('.')[0] for func in run_.functions}""]",1
opentelemetry-python,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/opentelemetry-python/opentelemetry-api/tests/propagators/test_composite.py,https://github.com/open-telemetry/opentelemetry-python/tree/master/opentelemetry-api/tests/propagators/test_composite.py,TestCompositePropagator,test_fields$122,"def test_fields(self):
    propagator = CompositePropagator([self.mock_propagator_0, self.mock_propagator_1, self.mock_propagator_2])
    mock_setter = Mock()
    propagator.inject({}, setter=mock_setter)
    inject_fields = set()
    for mock_call in mock_setter.mock_calls:
        inject_fields.add(mock_call[1][1])
    self.assertEqual(inject_fields, propagator.fields)","for mock_call in mock_setter.mock_calls:
    inject_fields.add(mock_call[1][1])",entries = {mock_call[1][1] for mock_call in mock_setter.mock_calls},['inject_fields = {mock_call[1][1] for mock_call in mock_setter.mock_calls}'],0
salt,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/salt/salt/modules/win_service.py,https://github.com/saltstack/salt/tree/master/salt/modules/win_service.py,,get_all$225,"def get_all():
    """"""
    Return all installed services

    Returns:
        list: Returns a list of all services on the system.

    CLI Example:

    .. code-block:: bash

        salt '*' service.get_all
    """"""
    services = _get_services()
    ret = set()
    for service in services:
        ret.add(service['ServiceName'])
    return sorted(ret)","for service in services:
    ret.add(service['ServiceName'])",ret = {service['ServiceName'] for service in services},"[""ret = {service['ServiceName'] for service in services}""]",1
sympy,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/sympy/sympy/solvers/polysys.py,https://github.com/sympy/sympy/tree/master/sympy/solvers/polysys.py,,solve_triangulated$302,"def solve_triangulated(polys, *gens, **args):
    """"""
    Solve a polynomial system using Gianni-Kalkbrenner algorithm.

    The algorithm proceeds by computing one Groebner basis in the ground
    domain and then by iteratively computing polynomial factorizations in
    appropriately constructed algebraic extensions of the ground domain.

    Parameters
    ==========

    polys: a list/tuple/set
        Listing all the equations that are needed to be solved
    gens: generators
        generators of the equations in polys for which we want the
        solutions
    args: Keyword arguments
        Special options for solving the equations

    Returns
    =======

    List[Tuple]
        A List of tuples. Solutions for symbols that satisfy the
        equations listed in polys

    Examples
    ========

    >>> from sympy import solve_triangulated
    >>> from sympy.abc import x, y, z

    >>> F = [x**2 + y + z - 1, x + y**2 + z - 1, x + y + z**2 - 1]

    >>> solve_triangulated(F, x, y, z)
    [(0, 0, 1), (0, 1, 0), (1, 0, 0)]

    References
    ==========

    1. Patrizia Gianni, Teo Mora, Algebraic Solution of System of
    Polynomial Equations using Groebner Bases, AAECC-5 on Applied Algebra,
    Algebraic Algorithms and Error-Correcting Codes, LNCS 356 247--257, 1989

    """"""
    G = groebner(polys, gens, polys=True)
    G = list(reversed(G))
    domain = args.get('domain')
    if domain is not None:
        for (i, g) in enumerate(G):
            G[i] = g.set_domain(domain)
    (f, G) = (G[0].ltrim(-1), G[1:])
    dom = f.get_domain()
    zeros = f.ground_roots()
    solutions = set()
    for zero in zeros:
        solutions.add(((zero,), dom))
    var_seq = reversed(gens[:-1])
    vars_seq = postfixes(gens[1:])
    for (var, vars) in zip(var_seq, vars_seq):
        _solutions = set()
        for (values, dom) in solutions:
            (H, mapping) = ([], list(zip(vars, values)))
            for g in G:
                _vars = (var,) + vars
                if g.has_only_gens(*_vars) and g.degree(var) != 0:
                    h = g.ltrim(var).eval(dict(mapping))
                    if g.degree(var) == h.degree():
                        H.append(h)
            p = min(H, key=lambda h: h.degree())
            zeros = p.ground_roots()
            for zero in zeros:
                if not zero.is_Rational:
                    dom_zero = dom.algebraic_field(zero)
                else:
                    dom_zero = dom
                _solutions.add(((zero,) + values, dom_zero))
        solutions = _solutions
    solutions = list(solutions)
    for (i, (solution, _)) in enumerate(solutions):
        solutions[i] = solution
    return sorted(solutions, key=default_sort_key)","for zero in zeros:
    solutions.add(((zero,), dom))","solutions = {((zero,), dom) for zero in zeros}","['solutions = {((zero,), dom) for zero in zeros}']",1
sympy,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/sympy/sympy/solvers/polysys.py,https://github.com/sympy/sympy/tree/master/sympy/solvers/polysys.py,,solve_triangulated$302,"def solve_triangulated(polys, *gens, **args):
    """"""
    Solve a polynomial system using Gianni-Kalkbrenner algorithm.

    The algorithm proceeds by computing one Groebner basis in the ground
    domain and then by iteratively computing polynomial factorizations in
    appropriately constructed algebraic extensions of the ground domain.

    Parameters
    ==========

    polys: a list/tuple/set
        Listing all the equations that are needed to be solved
    gens: generators
        generators of the equations in polys for which we want the
        solutions
    args: Keyword arguments
        Special options for solving the equations

    Returns
    =======

    List[Tuple]
        A List of tuples. Solutions for symbols that satisfy the
        equations listed in polys

    Examples
    ========

    >>> from sympy import solve_triangulated
    >>> from sympy.abc import x, y, z

    >>> F = [x**2 + y + z - 1, x + y**2 + z - 1, x + y + z**2 - 1]

    >>> solve_triangulated(F, x, y, z)
    [(0, 0, 1), (0, 1, 0), (1, 0, 0)]

    References
    ==========

    1. Patrizia Gianni, Teo Mora, Algebraic Solution of System of
    Polynomial Equations using Groebner Bases, AAECC-5 on Applied Algebra,
    Algebraic Algorithms and Error-Correcting Codes, LNCS 356 247--257, 1989

    """"""
    G = groebner(polys, gens, polys=True)
    G = list(reversed(G))
    domain = args.get('domain')
    if domain is not None:
        for (i, g) in enumerate(G):
            G[i] = g.set_domain(domain)
    (f, G) = (G[0].ltrim(-1), G[1:])
    dom = f.get_domain()
    zeros = f.ground_roots()
    solutions = set()
    for zero in zeros:
        solutions.add(((zero,), dom))
    var_seq = reversed(gens[:-1])
    vars_seq = postfixes(gens[1:])
    for (var, vars) in zip(var_seq, vars_seq):
        _solutions = set()
        for (values, dom) in solutions:
            (H, mapping) = ([], list(zip(vars, values)))
            for g in G:
                _vars = (var,) + vars
                if g.has_only_gens(*_vars) and g.degree(var) != 0:
                    h = g.ltrim(var).eval(dict(mapping))
                    if g.degree(var) == h.degree():
                        H.append(h)
            p = min(H, key=lambda h: h.degree())
            zeros = p.ground_roots()
            for zero in zeros:
                if not zero.is_Rational:
                    dom_zero = dom.algebraic_field(zero)
                else:
                    dom_zero = dom
                _solutions.add(((zero,) + values, dom_zero))
        solutions = _solutions
    solutions = list(solutions)
    for (i, (solution, _)) in enumerate(solutions):
        solutions[i] = solution
    return sorted(solutions, key=default_sort_key)","for (values, dom) in solutions:
    (H, mapping) = ([], list(zip(vars, values)))
    for g in G:
        _vars = (var,) + vars
        if g.has_only_gens(*_vars) and g.degree(var) != 0:
            h = g.ltrim(var).eval(dict(mapping))
            if g.degree(var) == h.degree():
                H.append(h)
    p = min(H, key=lambda h: h.degree())
    zeros = p.ground_roots()
    for zero in zeros:
        if not zero.is_Rational:
            dom_zero = dom.algebraic_field(zero)
        else:
            dom_zero = dom
        _solutions.add(((zero,) + values, dom_zero))","solutions = {((zero,) + values, dom.algebraic_field(zero)) if not zero.is_Rational else ((zero,) + values, dom) for (values, dom) in solutions for (zero, var) in [(p, var) for (var, G) in self._generators.items()] for (H, mapping) in [([], list(zip(vars, values)))] for g in G for _vars in [(var,) + vars] if g.has_only_gens(*_vars) and g.degree(var) != 0 for h in [g.ltrim(var).eval(dict(mapping))] if g.degree(var) == h.degree() for p in [min(H, key=lambda h: h.degree())] for zeros in [p.ground_roots()]}",Cannot refactor,-1
OctoPrint,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/OctoPrint/versioneer.py,https://github.com/OctoPrint/OctoPrint/tree/master//versioneer.py,,do_setup$2137,"def do_setup():
    root = get_root()
    try:
        cfg = get_config_from_root(root)
    except (EnvironmentError, configparser.NoSectionError, configparser.NoOptionError) as e:
        if isinstance(e, (EnvironmentError, configparser.NoSectionError)):
            print('Adding sample versioneer config to setup.cfg', file=sys.stderr)
            with io.open(os.path.join(root, 'setup.cfg'), 'at', encoding='utf-8') as f:
                f.write(SAMPLE_CONFIG)
        print(CONFIG_ERROR, file=sys.stderr)
        return 1
    print(' creating %s' % cfg.versionfile_source)
    with io.open(cfg.versionfile_source, 'wt', encoding='utf-8') as f:
        LONG = LONG_VERSION_PY[cfg.VCS]
        f.write(LONG % {'DOLLAR': '$', 'STYLE': cfg.style, 'TAG_PREFIX': cfg.tag_prefix, 'PARENTDIR_PREFIX': cfg.parentdir_prefix, 'VERSIONFILE_SOURCE': cfg.versionfile_source, 'LOOKUP_FILE': cfg.lookupfile})
    ipy = os.path.join(os.path.dirname(cfg.versionfile_source), '__init__.py')
    if os.path.exists(ipy):
        try:
            with io.open(ipy, 'rt', encoding='utf-8') as f:
                old = f.read()
        except EnvironmentError:
            old = ''
        if 'from ._version import get_versions' not in old:
            print(' appending to %s' % ipy)
            with io.open(ipy, 'at', encoding='utf-8') as f:
                f.write(INIT_PY_SNIPPET)
        else:
            print(' %s unmodified' % ipy)
    else:
        print("" %s doesn't exist, ok"" % ipy)
        ipy = None
    manifest_in = os.path.join(root, 'MANIFEST.in')
    simple_includes = set()
    try:
        with io.open(manifest_in, 'r') as f:
            for line in f:
                if line.startswith('include '):
                    for include in line.split()[1:]:
                        simple_includes.add(include)
    except EnvironmentError:
        pass
    if 'versioneer.py' not in simple_includes:
        print("" appending 'versioneer.py' to MANIFEST.in"")
        with io.open(manifest_in, 'at', encoding='utf-8') as f:
            f.write('include versioneer.py\n')
    else:
        print("" 'versioneer.py' already in MANIFEST.in"")
    if cfg.versionfile_source not in simple_includes:
        print("" appending versionfile_source ('%s') to MANIFEST.in"" % cfg.versionfile_source)
        with io.open(manifest_in, 'at', encoding='utf-8') as f:
            f.write('include %s\n' % cfg.versionfile_source)
    else:
        print(' versionfile_source already in MANIFEST.in')
    do_vcs_install(manifest_in, cfg.versionfile_source, ipy)
    return 0","for line in f:
    if line.startswith('include '):
        for include in line.split()[1:]:
            simple_includes.add(include)",simple_includes = {include for line in f for include in line.split()[1:] if line.startswith('include ')},"[""simple_includes = {include for line in f if line.startswith('include ') for include in line.split()[1:]}""]",0
dnsviz,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/dnsviz/dnsviz/analysis/status.py,https://github.com/dnsviz/dnsviz/tree/master/dnsviz/analysis/status.py,DSStatus,__init__$390,"def __init__(self, ds, ds_meta, dnskey, supported_digest_algs):
    self.ds = ds
    self.ds_meta = ds_meta
    self.dnskey = dnskey
    self.warnings = []
    self.errors = []
    if self.dnskey is None:
        self.digest_valid = None
    else:
        self.digest_valid = crypto.validate_ds_digest(ds.digest_type, ds.digest, dnskey.message_for_ds())
    self.validation_status = DS_STATUS_VALID
    if self.digest_valid is None or self.ds.digest_type not in supported_digest_algs:
        if self.dnskey is None:
            if self.validation_status == DS_STATUS_VALID:
                self.validation_status = DS_STATUS_INDETERMINATE_NO_DNSKEY
        elif self.ds.digest_type in DS_DIGEST_ALGS_VALIDATION_PROHIBITED:
            if self.validation_status == DS_STATUS_VALID:
                self.validation_status = DS_STATUS_ALGORITHM_IGNORED
        else:
            if self.validation_status == DS_STATUS_VALID:
                self.validation_status = DS_STATUS_INDETERMINATE_UNKNOWN_ALGORITHM
            self.warnings.append(Errors.DigestAlgorithmNotSupported(algorithm=self.ds.digest_type))
    if self.ds.digest_type in DS_DIGEST_ALGS_VALIDATION_PROHIBITED:
        self.warnings.append(Errors.DigestAlgorithmValidationProhibited(algorithm=self.ds.digest_type))
    if self.ds.digest_type in DS_DIGEST_ALGS_PROHIBITED:
        self.warnings.append(Errors.DigestAlgorithmProhibited(algorithm=self.ds.digest_type))
    elif self.ds.digest_type in DS_DIGEST_ALGS_NOT_RECOMMENDED:
        self.warnings.append(Errors.DigestAlgorithmNotRecommended(algorithm=self.ds.digest_type))
    if self.dnskey is not None and self.dnskey.rdata.flags & fmt.DNSKEY_FLAGS['revoke']:
        if self.dnskey.key_tag != self.ds.key_tag:
            if self.validation_status == DS_STATUS_VALID:
                self.validation_status = DS_STATUS_INDETERMINATE_MATCH_PRE_REVOKE
        else:
            self.errors.append(Errors.DNSKEYRevokedDS())
            if self.validation_status == DS_STATUS_VALID:
                self.validation_status = DS_STATUS_INVALID
    if self.digest_valid == False and self.ds.digest_type in supported_digest_algs:
        if self.dnskey.key_tag == self.ds.key_tag:
            if self.validation_status == DS_STATUS_VALID:
                self.validation_status = DS_STATUS_INVALID_DIGEST
            self.errors.append(Errors.DigestInvalid())
    if self.ds.digest_type == 1:
        stronger_algs_all_ds = set()
        for ds_rdata in self.ds_meta.rrset:
            if ds_rdata.digest_type in DS_DIGEST_ALGS_STRONGER_THAN_SHA1:
                stronger_algs_all_ds.add(ds_rdata.digest_type)
        stronger_algs_all_ds.intersection_update(supported_digest_algs)
        if stronger_algs_all_ds:
            for digest_alg in stronger_algs_all_ds:
                if digest_alg in DS_DIGEST_ALGS_IGNORING_SHA1:
                    if self.validation_status == DS_STATUS_VALID:
                        self.validation_status = DS_STATUS_ALGORITHM_IGNORED
                    self.warnings.append(Errors.DSDigestAlgorithmIgnored(algorithm=1, new_algorithm=digest_alg))
                else:
                    self.warnings.append(Errors.DSDigestAlgorithmMaybeIgnored(algorithm=1, new_algorithm=digest_alg))","for ds_rdata in self.ds_meta.rrset:
    if ds_rdata.digest_type in DS_DIGEST_ALGS_STRONGER_THAN_SHA1:
        stronger_algs_all_ds.add(ds_rdata.digest_type)",stronger_algs_all_ds = {ds_rdata.digest_type for ds_rdata in self.ds_meta.rrset if ds_rdata.digest_type in DS_DIGEST_ALGS_STRONGER_THAN_SHA1},['stronger_algs_all_ds = {ds_rdata.digest_type for ds_rdata in self.ds_meta.rrset if ds_rdata.digest_type in DS_DIGEST_ALGS_STRONGER_THAN_SHA1}'],1
DeTTECT,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/DeTTECT/eql_yaml.py,https://github.com/rabobank-cdc/DeTTECT/tree/master//eql_yaml.py,,_get_applicable_to_yaml_values$409,"def _get_applicable_to_yaml_values(filename, type):
    """"""
    Get all the applicable to values, in lower case, from the provided YAML file.
    :param filename: file path of the YAML file
    :param type: type of YAML object to get the applicable to values from
    :retturn: set with all applicable to values in lower case
    """"""
    app_to_values = set()
    if type == FILE_TYPE_DATA_SOURCE_ADMINISTRATION:
        (_, _, systems, _, _) = load_data_sources(filename)
        for system in systems:
            app_to_values.add(system['applicable_to'].lower())
    return app_to_values","for system in systems:
    app_to_values.add(system['applicable_to'].lower())",app_to_values = {system['applicable_to'].lower() for system in systems},"[""app_to_values = {system['applicable_to'].lower() for system in systems}""]",1
Automatic-Udemy-Course-Enroller-GET-PAID-UDEMY-COURSES-for-FREE,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/Automatic-Udemy-Course-Enroller-GET-PAID-UDEMY-COURSES-for-FREE/udemy_enroller/scrapers/tutorialbar.py,https://github.com/aapatre/Automatic-Udemy-Course-Enroller-GET-PAID-UDEMY-COURSES-for-FREE/tree/master/udemy_enroller/scrapers/tutorialbar.py,TutorialBarScraper,_filter_ad_domains$62,"def _filter_ad_domains(self, udemy_links) -> List:
    """"""
        Filter out any known ad domains from the links scraped

        :param list udemy_links: List of urls to filter ad domains from
        :return: A list of filtered urls
        """"""
    ad_links = set()
    for link in udemy_links:
        for ad_domain in self.AD_DOMAINS:
            if link.startswith(ad_domain):
                ad_links.add(link)
    if ad_links:
        logger.info(f'Removing ad links from courses: {ad_links}')
    return list(set(udemy_links) - ad_links)","for link in udemy_links:
    for ad_domain in self.AD_DOMAINS:
        if link.startswith(ad_domain):
            ad_links.add(link)",ad_links = {link for link in udemy_links for ad_domain in self.AD_DOMAINS if link.startswith(ad_domain)},['ad_links = {link for link in udemy_links for ad_domain in self.AD_DOMAINS if link.startswith(ad_domain)}'],1
MozDef,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/MozDef/alerts/proxy_drop_non_standard_port.py,https://github.com/mozilla/MozDef/tree/master/alerts/proxy_drop_non_standard_port.py,AlertProxyDropNonStandardPort,onAggregation$38,"def onAggregation(self, aggreg):
    category = 'squid'
    tags = ['squid', 'proxy']
    severity = 'WARNING'
    destinations = set()
    for event in aggreg['allevents']:
        destinations.add(event['_source']['details']['destination'])
    summary = 'Suspicious Proxy DROP event(s) detected from {0} to the following non-std port destination(s): {1}'.format(aggreg['value'], ','.join(sorted(destinations)))
    return self.createAlertDict(summary, category, tags, aggreg['events'], severity)","for event in aggreg['allevents']:
    destinations.add(event['_source']['details']['destination'])",destinations = {event['_source']['details']['destination'] for event in aggreg['allevents']},"[""destinations = {event['_source']['details']['destination'] for event in aggreg['allevents']}""]",1
salt,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/salt/salt/modules/runit.py,https://github.com/saltstack/salt/tree/master/salt/modules/runit.py,,get_svc_broken_path$274,"def get_svc_broken_path(name='*'):
    """"""
    Return list of broken path(s) in SERVICE_DIR that match ``name``

    A path is broken if it is a broken symlink or can not be a runit service

    name
        a glob for service name. default is '*'

    CLI Example:

    .. code-block:: bash

        salt '*' runit.get_svc_broken_path <service name>
    """"""
    if not SERVICE_DIR:
        raise CommandExecutionError('Could not find service directory.')
    ret = set()
    for el in glob.glob(os.path.join(SERVICE_DIR, name)):
        if not _is_svc(el):
            ret.add(el)
    return sorted(ret)","for el in glob.glob(os.path.join(SERVICE_DIR, name)):
    if not _is_svc(el):
        ret.add(el)","ret = {el for el in glob.glob(os.path.join(SERVICE_DIR, name)) if not _is_svc(el)}","['ret = {el for el in glob.glob(os.path.join(SERVICE_DIR, name)) if not _is_svc(el)}']",1
ARL,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/ARL/app/services/searchEngines.py,https://github.com/TophantTechnology/ARL/tree/master/app/services/searchEngines.py,BingSearch,match_urls$99,"def match_urls(self, html):
    dom = pq(html)
    result_items = dom(self.pq_query).items()
    urls_result = [item.attr('href') for item in result_items]
    urls = set()
    for u in urls_result:
        urls.add(u)
    return list(urls)","for u in urls_result:
    urls.add(u)",urls = {u for u in urls_result},['urls = {u for u in urls_result}'],1
hydrus,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/hydrus/hydrus/client/networking/ClientNetworkingDomain.py,https://github.com/hydrusnetwork/hydrus/tree/master/hydrus/client/networking/ClientNetworkingDomain.py,NetworkDomainManager,STATICLinkURLClassesAndParsers$2351,"def STATICLinkURLClassesAndParsers(url_classes, parsers, existing_url_class_keys_to_parser_keys):
    url_classes = list(url_classes)
    NetworkDomainManager.STATICSortURLClassesDescendingComplexity(url_classes)
    parsers = list(parsers)
    parsers.sort(key=lambda p: p.GetName())
    new_url_class_keys_to_parser_keys = {}
    api_pairs = ConvertURLClassesIntoAPIPairs(url_classes)
    api_pair_unparsable_url_classes = set()
    for (a, b) in api_pairs:
        api_pair_unparsable_url_classes.add(a)
    for parser in parsers:
        example_urls = parser.GetExampleURLs()
        for example_url in example_urls:
            for url_class in url_classes:
                if url_class in api_pair_unparsable_url_classes:
                    continue
                if url_class.Matches(example_url):
                    url_class_key = url_class.GetClassKey()
                    parsable = url_class.IsParsable()
                    linkable = url_class_key not in existing_url_class_keys_to_parser_keys and url_class_key not in new_url_class_keys_to_parser_keys
                    if parsable and linkable:
                        new_url_class_keys_to_parser_keys[url_class_key] = parser.GetParserKey()
                    break
    '\n        #\n        \n        for url_class in url_classes:\n            \n            if not url_class.IsParsable() or url_class in api_pair_unparsable_url_classes:\n                \n                continue\n                \n            \n            url_class_key = url_class.GetClassKey()\n            \n            if url_class_key in existing_url_class_keys_to_parser_keys:\n                \n                continue\n                \n            \n            for parser in parsers:\n                \n                example_urls = parser.GetExampleURLs()\n                \n                if True in ( url_class.Matches( example_url ) for example_url in example_urls ):\n                    \n                    new_url_class_keys_to_parser_keys[ url_class_key ] = parser.GetParserKey()\n                    \n                    break\n                    \n                \n            \n        '
    return new_url_class_keys_to_parser_keys","for (a, b) in api_pairs:
    api_pair_unparsable_url_classes.add(a)","api_pair_unparsable_url_classes = {a for (a, b) in api_pairs}","['api_pair_unparsable_url_classes = {a for (a, b) in api_pairs}']",1
anago,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/anago/tests/test_wrapper.py,https://github.com/Hironsan/anago/tree/master/tests/test_wrapper.py,TestWrapper,test_train_vocab_init$84,"def test_train_vocab_init(self):
    vocab = set()
    for words in np.r_[self.x_train, self.x_test, self.x_test]:
        for word in words:
            vocab.add(word)
    model = anago.Sequence(initial_vocab=vocab, embeddings=self.embeddings)
    model.fit(self.x_train, self.y_train, self.x_test, self.y_test)","for words in np.r_[self.x_train, self.x_test, self.x_test]:
    for word in words:
        vocab.add(word)","vocab = {word for words in np.r_[self.x_train, self.x_test, self.x_test] for word in words}","['vocab = {word for words in np.r_[self.x_train, self.x_test, self.x_test] for word in words}']",1
ShuiZe_0x727,/data1/zhangzejun/mnt/zejun/smp/data/python_star_2000repo/ShuiZe_0x727/Plugins/infoGather/subdomain/Sublist3r/sublist3r.py,https://github.com/0x727/ShuiZe_0x727/tree/master/Plugins/infoGather/subdomain/Sublist3r/sublist3r.py,,main$866,"def main(domain, threads, savefile, ports, silent, verbose, enable_bruteforce, engines):
    bruteforce_list = set()
    search_list = set()
    if is_windows:
        subdomains_queue = list()
    else:
        return []
    if enable_bruteforce or enable_bruteforce is None:
        enable_bruteforce = True
    domain_check = re.compile('^(http|https)?[a-zA-Z0-9]+([\\-\\.]{1}[a-zA-Z0-9]+)*\\.[a-zA-Z]{2,}$')
    if not domain_check.match(domain):
        if not silent:
            print(R + 'Error: Please enter a valid domain' + W)
        return []
    if not domain.startswith('http://') or not domain.startswith('https://'):
        domain = 'http://' + domain
    parsed_domain = urlparse.urlparse(domain)
    if not silent:
        pass
    if verbose and (not silent):
        pass
    supported_engines = {'baidu': BaiduEnum, 'yahoo': YahooEnum, 'bing': BingEnum, 'ask': AskEnum, 'netcraft': NetcraftEnum, 'dnsdumpster': DNSdumpster, 'virustotal': Virustotal, 'threatcrowd': ThreatCrowd, 'ssl': CrtSearch, 'passivedns': PassiveDNS}
    chosenEnums = []
    if engines is None:
        chosenEnums = [BaiduEnum, YahooEnum, GoogleEnum, BingEnum, AskEnum, NetcraftEnum, DNSdumpster, Virustotal, ThreatCrowd, CrtSearch, PassiveDNS]
    else:
        engines = engines.split(',')
        for engine in engines:
            if engine.lower() in supported_engines:
                chosenEnums.append(supported_engines[engine.lower()])
    enums = [enum(domain, [], q=subdomains_queue, silent=silent, verbose=verbose) for enum in chosenEnums]
    for enum in enums:
        enum.start()
    for enum in enums:
        enum.join()
    subdomains = set(subdomains_queue)
    for subdomain in subdomains:
        search_list.add(subdomain)
    if enable_bruteforce:
        if not silent:
            print(G + '[-] Starting bruteforce module now using subbrute..' + W)
        record_type = False
        path_to_file = os.path.dirname(os.path.realpath(__file__))
        subs = os.path.join(path_to_file, 'subbrute', 'names.txt')
        resolvers = os.path.join(path_to_file, 'subbrute', 'resolvers.txt')
        process_count = threads
        output = False
        json_output = False
        bruteforce_list = subbrute.print_target(parsed_domain.netloc, record_type, subs, resolvers, process_count, output, json_output, search_list, verbose)
    subdomains = search_list.union(bruteforce_list)
    if subdomains:
        subdomains = sorted(subdomains, key=subdomain_sorting_key)
        if savefile:
            write_file(savefile, subdomains)
        if not silent:
            print(Y + '[+] Total Unique Subdomains Found: %s' % len(subdomains) + W)
        if ports:
            if not silent:
                print(G + '[-] Start port scan now for the following ports: %s%s' % (Y, ports) + W)
            ports = ports.split(',')
            pscan = portscan(subdomains, ports)
            pscan.run()
        elif not silent:
            for subdomain in subdomains:
                pass
    return subdomains","for subdomain in subdomains:
    search_list.add(subdomain)",search_list = {subdomain for subdomain in subdomains},['search_list = {subdomain for subdomain in subdomains}'],1
