repo_name,file_html,class_name,me_name,me_code,old_code,new_code
binance-public-data,https://github.com/binance/binance-public-data/tree/master/python/download-trade.py,,download_monthly_trades$19,"def download_monthly_trades(trading_type, symbols, num_symbols, years, months, start_date, end_date, folder, checksum):
  current = 0
  date_range = None

  if start_date and end_date:
    date_range = start_date + "" "" + end_date

  if not start_date:
    start_date = START_DATE
  else:
    start_date = convert_to_date_object(start_date)

  if not end_date:
    end_date = END_DATE
  else:
    end_date = convert_to_date_object(end_date)

  print(""Found {} symbols"".format(num_symbols))

  for symbol in symbols:
    print(""[{}/{}] - start download monthly {} trades "".format(current+1, num_symbols, symbol))
    for year in years:
      for month in months:
        current_date = convert_to_date_object('{}-{}-01'.format(year, month))
        if current_date >= start_date and current_date <= end_date:
          path = get_path(trading_type, ""trades"", ""monthly"", symbol)
          file_name = ""{}-trades-{}-{}.zip"".format(symbol.upper(), year, '{:02d}'.format(month))
          download_file(path, file_name, date_range, folder)

          if checksum == 1:
            checksum_path = get_path(trading_type, ""trades"", ""monthly"", symbol)
            checksum_file_name = ""{}-trades-{}-{}.zip.CHECKSUM"".format(symbol.upper(), year, '{:02d}'.format(month))
            download_file(checksum_path, checksum_file_name, date_range, folder)
    
    current += 1",current_date >= start_date and current_date <= end_date,start_date <= current_date <= end_date
gluon-nlp,https://github.com/dmlc/gluon-nlp/tree/master/scripts/question_answering/run_squad.py,SquadDatasetProcessor,process_sample$212,"def process_sample(self, feature: SquadFeature):
        """"""Process the data to the following format.

        Note that we mask all the special tokens except the CLS token. The reason for not masking
        the CLS token is that if the question is not answerable, we will set the start and end to
        be 0.


        Merged:      <CLS> Question <SEP> Context <SEP>
        Segment IDs:  0       0       0      1      1
        Mask:         0       1       1      0      1

        Here, we need to emphasize that when mask = 1, the data are actually not masked!

        Parameters
        ----------
        feature
            Tokenized SQuAD feature

        Returns
        -------
        ret
            Divide the feature into multiple chunks and extract the feature which contains
            the following:
            - data
                The data that concatenates the query and the context + special tokens
            - valid_length
                The valid_length of the data
            - segment_ids
                We assign the query part as segment 0 and the context part as segment 1.
            - masks
                We mask all the special tokens. 1 --> not masked, 0 --> masked.
            - is_impossible
                Whether the provided context is impossible to answer or not.
            - gt_start
                The ground-truth start location of the span
            - gt_end
                The ground-truth end location of the span
            - chunk_start
                The start of the chunk
            - chunk_length
                The length of the chunk
        """"""
        ret = []
        truncated_query_ids = feature.query_token_ids[:self._max_query_length]
        chunks = feature.get_chunks(
            doc_stride=self._doc_stride,
            max_chunk_length=self._max_seq_length - len(truncated_query_ids) - 3)
        for chunk in chunks:
            data = np.array([self.cls_id] + truncated_query_ids + [self.sep_id] +
                            feature.context_token_ids[chunk.start:(chunk.start + chunk.length)] +
                            [self.sep_id], dtype=np.int32)
            valid_length = len(data)
            segment_ids = np.array([0] + [0] * len(truncated_query_ids) +
                                   [0] + [1] * chunk.length + [1], dtype=np.int32)
            masks = np.array([0] + [1] * len(truncated_query_ids) + [1] + [0] * chunk.length + [1],
                             dtype=np.int32)
            context_offset = len(truncated_query_ids) + 2
            if chunk.gt_start_pos is None and chunk.gt_end_pos is None:
                start_pos = 0
                end_pos = 0
            else:
                # Here, we increase the start and end because we put query before context
                start_pos = chunk.gt_start_pos + context_offset
                end_pos = chunk.gt_end_pos + context_offset
            chunk_feature = ChunkFeature(qas_id=feature.qas_id,
                                         data=data,
                                         valid_length=valid_length,
                                         segment_ids=segment_ids,
                                         masks=masks,
                                         is_impossible=chunk.is_impossible,
                                         gt_start=start_pos,
                                         gt_end=end_pos,
                                         context_offset=context_offset,
                                         chunk_start=chunk.start,
                                         chunk_length=chunk.length)
            ret.append(chunk_feature)
        return ret",chunk.gt_start_pos is None and chunk.gt_end_pos is None,chunk.gt_start_pos is None is chunk.gt_end_pos
tvm,https://github.com/apache/tvm/tree/master/tests/python/unittest/test_tir_transform_compact_buffer_region.py,,compacted_padding_pattern_func$409,"def compacted_padding_pattern_func(a: T.handle, c: T.handle) -> None:
    A = T.match_buffer(a, [16, 16], dtype=""float32"")
    C = T.match_buffer(c, [20, 20], dtype=""float32"")
    with T.block():
        B = T.alloc_buffer([16, 16], dtype=""float32"")
        for i, j in T.grid(16, 16):
            with T.block():
                B[i, j] = A[i, j]
        for i, j in T.grid(20, 20):
            with T.block():
                C[i, j] = T.if_then_else(
                    2 <= i and i < 18 and 2 <= j and j < 18, B[i - 2, j - 2], 0.0, dtype=""float32""
                )",2 <= i and i < 18 and (2 <= j) and (j < 18),j < 18 > i >= 2 <= j
PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection/tree/master/static/ppdet/utils/voc_eval.py,,prune_zero_padding$113,"def prune_zero_padding(gt_box, gt_label, difficult=None):
    valid_cnt = 0
    for i in range(len(gt_box)):
        if gt_box[i, 0] == 0 and gt_box[i, 1] == 0 and \
                gt_box[i, 2] == 0 and gt_box[i, 3] == 0:
            break
        valid_cnt += 1
    return (gt_box[:valid_cnt], gt_label[:valid_cnt], difficult[:valid_cnt]
            if difficult is not None else None)","gt_box[i, 0] == 0 and gt_box[i, 1] == 0 and (gt_box[i, 2] == 0) and (gt_box[i, 3] == 0)","gt_box[i, 0] == 0 == gt_box[i, 1] and gt_box[i, 2] == 0 == gt_box[i, 3]"
mmtracking,https://github.com/open-mmlab/mmtracking/tree/master/mmtrack/models/losses/l2_loss.py,L2Loss,update_weight$77,"def update_weight(self, pred, target, weight, avg_factor):
        """"""Update the weight according to targets.""""""
        if weight is None:
            weight = target.new_ones(target.size())

        invalid_inds = weight <= 0
        target[invalid_inds] = -1
        pos_inds = target == 1
        neg_inds = target == 0

        if self.pos_margin > 0:
            pred[pos_inds] -= self.pos_margin
        if self.neg_margin > 0:
            pred[neg_inds] -= self.neg_margin
        pred = torch.clamp(pred, min=0, max=1)

        num_pos = int((target == 1).sum())
        num_neg = int((target == 0).sum())
        if self.neg_pos_ub > 0 and num_neg / (num_pos +
                                              1e-6) > self.neg_pos_ub:
            num_neg = num_pos * self.neg_pos_ub
            neg_idx = torch.nonzero(target == 0, as_tuple=False)

            if self.hard_mining:
                costs = l2_loss(
                    pred, target, reduction='none')[neg_idx[:, 0],
                                                    neg_idx[:, 1]].detach()
                neg_idx = neg_idx[costs.topk(num_neg)[1], :]
            else:
                neg_idx = self.random_choice(neg_idx, num_neg)

            new_neg_inds = neg_inds.new_zeros(neg_inds.size()).bool()
            new_neg_inds[neg_idx[:, 0], neg_idx[:, 1]] = True

            invalid_neg_inds = torch.logical_xor(neg_inds, new_neg_inds)
            weight[invalid_neg_inds] = 0

        avg_factor = (weight > 0).sum()
        return pred, weight, avg_factor",self.neg_pos_ub > 0 and num_neg / (num_pos + 1e-06) > self.neg_pos_ub,num_neg / (num_pos + 1e-06) > self.neg_pos_ub > 0
nlg-eval,https://github.com/Maluuba/nlg-eval/tree/master/nlgeval/pycocoevalcap/cider/cider_scorer.py,CiderScorer,sim$135,"def sim(vec_hyp, vec_ref, norm_hyp, norm_ref, length_hyp, length_ref):
            '''
            Compute the cosine similarity of two vectors.
            :param vec_hyp: array of dictionary for vector corresponding to hypothesis
            :param vec_ref: array of dictionary for vector corresponding to reference
            :param norm_hyp: array of float for vector corresponding to hypothesis
            :param norm_ref: array of float for vector corresponding to reference
            :param length_hyp: int containing length of hypothesis
            :param length_ref: int containing length of reference
            :return: array of score for each n-grams cosine similarity
            '''
            delta = float(length_hyp - length_ref)
            # measure consine similarity
            val = np.array([0.0 for _ in range(self.n)])
            for n in range(self.n):
                # ngram
                for (ngram,count) in six.iteritems(vec_hyp[n]):
                    # vrama91 : added clipping
                    val[n] += min(vec_hyp[n][ngram], vec_ref[n][ngram]) * vec_ref[n][ngram]

                if (norm_hyp[n] != 0) and (norm_ref[n] != 0):
                    val[n] /= (norm_hyp[n]*norm_ref[n])

                assert(not math.isnan(val[n]))
                # vrama91: added a length based gaussian penalty
                val[n] *= np.e**(-(delta**2)/(2*self.sigma**2))
            return val",norm_hyp[n] != 0 != norm_ref[n] and norm_ref[n] != 0,norm_hyp[n] != 0 != norm_ref[n] != 0
R-Drop,https://github.com/dropreg/R-Drop/tree/master/fairseq_src/fairseq/models/fairseq_model.py,BaseFairseqModel,prepare_for_onnx_export_$211,"def prepare_for_onnx_export_(self, **kwargs):
        """"""Make model exportable via ONNX trace.""""""
        seen = set()

        def apply_prepare_for_onnx_export_(module):
            if (
                module != self
                and hasattr(module, ""prepare_for_onnx_export_"")
                and module not in seen
            ):
                seen.add(module)
                module.prepare_for_onnx_export_(**kwargs)

        self.apply(apply_prepare_for_onnx_export_)","module != self and hasattr(module, 'prepare_for_onnx_export_') and (module not in seen)","self != module not in seen and hasattr(module, 'prepare_for_onnx_export_')"
novelWriter,https://github.com/vkbo/novelWriter/tree/master/novelwriter/gui/projtree.py,GuiProjectTree,_addTreeItem$946,"def _addTreeItem(self, nwItem, nHandle=None):
        """"""Create a QTreeWidgetItem from an NWItem and add it to the
        project tree.
        """"""
        tHandle = nwItem.itemHandle
        pHandle = nwItem.itemParent
        newItem = QTreeWidgetItem([""""]*4)

        newItem.setText(self.C_NAME, """")
        newItem.setText(self.C_COUNT, ""0"")
        newItem.setText(self.C_EXPORT, """")
        newItem.setText(self.C_STATUS, """")

        newItem.setTextAlignment(self.C_NAME, Qt.AlignLeft)
        newItem.setTextAlignment(self.C_COUNT, Qt.AlignRight)
        newItem.setTextAlignment(self.C_EXPORT, Qt.AlignLeft)
        newItem.setTextAlignment(self.C_STATUS, Qt.AlignLeft)

        newItem.setData(self.C_NAME, Qt.UserRole, tHandle)
        newItem.setData(self.C_COUNT, Qt.UserRole, 0)

        self._treeMap[tHandle] = newItem
        if pHandle is None:
            if nwItem.itemType == nwItemType.ROOT:
                self.addTopLevelItem(newItem)
                self.theParent.mainMenu.setAvailableRoot()
            elif nwItem.itemType == nwItemType.TRASH:
                self.addTopLevelItem(newItem)
            else:
                self.theParent.makeAlert(self.tr(
                    ""There is nowhere to add item with name '{0}'.""
                ).format(nwItem.itemName), nwAlert.ERROR)
                del self._treeMap[tHandle]
                return None

        else:
            byIndex = -1
            if nHandle is not None and nHandle in self._treeMap:
                try:
                    byIndex = self._treeMap[pHandle].indexOfChild(self._treeMap[nHandle])
                except Exception:
                    logger.error(""Failed to get index of item with handle '%s'"", nHandle)
            if byIndex >= 0:
                self._treeMap[pHandle].insertChild(byIndex+1, newItem)
            else:
                self._treeMap[pHandle].addChild(newItem)
            self.propagateCount(tHandle, nwItem.wordCount)

        self.setTreeItemValues(tHandle)
        newItem.setExpanded(nwItem.isExpanded)

        self._setTreeChanged(True)

        return newItem",nHandle is not None and nHandle in self._treeMap,None is not nHandle in self._treeMap
SpanBERT,https://github.com/facebookresearch/SpanBERT/tree/master/pretraining/fairseq/optim/bert_adam.py,BertAdam,__init__$89,"def __init__(self, params, lr=required, warmup=-1, t_total=-1, schedule='warmup_linear',
                 betas=(0.9, 0.999), e=1e-6, weight_decay=0.01,
                 max_grad_norm=1.0):
        b1 = betas[0]
        b2 = betas[1]
        if lr is not required and lr < 0.0:
            raise ValueError(""Invalid learning rate: {} - should be >= 0.0"".format(lr))
        if schedule not in SCHEDULES:
            raise ValueError(""Invalid schedule parameter: {}"".format(schedule))
        if not 0.0 <= warmup < 1.0 and not warmup == -1:
            raise ValueError(""Invalid warmup: {} - should be in [0.0, 1.0[ or -1"".format(warmup))
        if not 0.0 <= b1 < 1.0:
            raise ValueError(""Invalid b1 parameter: {} - should be in [0.0, 1.0["".format(b1))
        if not 0.0 <= b2 < 1.0:
            raise ValueError(""Invalid b2 parameter: {} - should be in [0.0, 1.0["".format(b2))
        if not e >= 0.0:
            raise ValueError(""Invalid epsilon value: {} - should be >= 0.0"".format(e))
        defaults = dict(lr=lr, schedule=schedule, warmup=warmup, t_total=t_total,
                        b1=b1, b2=b2, e=e, weight_decay=weight_decay,
                        max_grad_norm=max_grad_norm)
        super(BertAdam, self).__init__(params, defaults)",lr is not required and lr < 0.0,required is not lr < 0.0
scanpy,https://github.com/theislab/scanpy/tree/master/scanpy/tools/_rank_genes_groups.py,_RankGenes,t_test$197,"def t_test(self, method):
        from scipy import stats

        self._basic_stats()

        for group_index, mask in enumerate(self.groups_masks):
            if self.ireference is not None and group_index == self.ireference:
                continue

            mean_group = self.means[group_index]
            var_group = self.vars[group_index]
            ns_group = np.count_nonzero(mask)

            if self.ireference is not None:
                mean_rest = self.means[self.ireference]
                var_rest = self.vars[self.ireference]
                ns_other = np.count_nonzero(self.groups_masks[self.ireference])
            else:
                mean_rest = self.means_rest[group_index]
                var_rest = self.vars_rest[group_index]
                ns_other = self.X.shape[0] - ns_group

            if method == 't-test':
                ns_rest = ns_other
            elif method == 't-test_overestim_var':
                # hack for overestimating the variance for small groups
                ns_rest = ns_group
            else:
                raise ValueError('Method does not exist.')

            # TODO: Come up with better solution. Mask unexpressed genes?
            # See https://github.com/scipy/scipy/issues/10269
            with np.errstate(invalid=""ignore""):
                scores, pvals = stats.ttest_ind_from_stats(
                    mean1=mean_group,
                    std1=np.sqrt(var_group),
                    nobs1=ns_group,
                    mean2=mean_rest,
                    std2=np.sqrt(var_rest),
                    nobs2=ns_rest,
                    equal_var=False,  # Welch's
                )

            # I think it's only nan when means are the same and vars are 0
            scores[np.isnan(scores)] = 0
            # This also has to happen for Benjamini Hochberg
            pvals[np.isnan(pvals)] = 1

            yield group_index, scores, pvals",self.ireference is not None and group_index == self.ireference,None is not self.ireference == group_index
SparseR-CNN,https://github.com/PeizeSun/SparseR-CNN/tree/master/detectron2/export/shared.py,,_fuse_once$964,"def _fuse_once(predict_net):
        ssa, blob_versions = core.get_ssa(predict_net)
        consumer_map = get_consumer_map(ssa)
        versioned_external_output = [
            (name, blob_versions[name]) for name in predict_net.external_output
        ]

        for op_id, op in enumerate(predict_net.op):
            if op.type in _COPY_OPS:
                fw_copy_versioned_output = ssa[op_id][1][0]
                consumer_ids = [x[0] for x in consumer_map[fw_copy_versioned_output]]
                reverse_op_type = _COPY_OPS[1 - _COPY_OPS.index(op.type)]

                is_fusable = (
                    len(consumer_ids) > 0
                    and fw_copy_versioned_output not in versioned_external_output
                    and all(
                        predict_net.op[_op_id].type == reverse_op_type
                        and ssa[_op_id][1][0] not in versioned_external_output
                        for _op_id in consumer_ids
                    )
                )

                if is_fusable:
                    for rv_copy_op_id in consumer_ids:
                        # making each NextOp uses ""a"" directly and removing Copy ops
                        rs_copy_versioned_output = ssa[rv_copy_op_id][1][0]
                        next_op_id, inp_id = consumer_map[rs_copy_versioned_output][0]
                        predict_net.op[next_op_id].input[inp_id] = op.input[0]
                    # remove CopyOps
                    new_ops = [
                        op
                        for i, op in enumerate(predict_net.op)
                        if i != op_id and i not in consumer_ids
                    ]
                    del predict_net.op[:]
                    predict_net.op.extend(new_ops)
                    return True

        return False",i != op_id and i not in consumer_ids,op_id != i not in consumer_ids
lifter,https://github.com/agateblue/lifter/tree/master/lifter/lookups.py,value_range,lookup$131,"def lookup(self, value):
        return value >= self.start and value <= self.end",value >= self.start and value <= self.end,self.start <= value <= self.end
proplot,https://github.com/lukelbd/proplot/tree/master/proplot/demos.py,,_draw_bars$422,"def _draw_bars(
    cmaps, *, source, unknown='User', include=None, ignore=None,
    length=4.0, width=0.2, N=None, rasterized=None,
):
    """"""
    Draw colorbars for ""colormaps"" and ""color cycles"". This is called by
    `show_cycles` and `show_cmaps`.
    """"""
    # Categorize the input names
    table = {unknown: []} if unknown else {}
    table.update({cat: [None] * len(names) for cat, names in source.items()})
    for cmap in cmaps:
        cat = None
        name = cmap.name or '_no_name'
        name = name.lower()
        for opt, names in source.items():
            names = list(map(str.lower, names))
            if name in names:
                i, cat = names.index(name), opt
        if cat:
            table[cat][i] = cmap
        elif unknown:
            table[unknown].append(cmap)

    # Filter out certain categories
    options = set(map(str.lower, source))
    if ignore is None:
        ignore = ('matlab', 'gnuplot', 'gist', 'other')
    if isinstance(include, str):
        include = (include,)
    if isinstance(ignore, str):
        ignore = (ignore,)
    if include is None:
        include = options - set(map(str.lower, ignore))
    else:
        include = set(map(str.lower, include))
    if any(cat not in options and cat != unknown for cat in include):
        raise ValueError(
            f'Invalid categories {include!r}. Options are: '
            + ', '.join(map(repr, source)) + '.'
        )
    for cat in tuple(table):
        table[cat][:] = [cmap for cmap in table[cat] if cmap is not None]
        if not table[cat] or cat.lower() not in include and cat != unknown:
            del table[cat]

    # Draw figure
    # Allocate two colorbar widths for each title of sections
    naxs = 2 * len(table) + sum(map(len, table.values()))
    fig, axs = ui.subplots(
        refwidth=length, refheight=width,
        nrows=naxs, share=False, hspace='2pt', top='-1em',
    )
    i = -1
    nheads = nbars = 0  # for deciding which axes to plot in
    for cat, cmaps in table.items():
        nheads += 1
        for j, cmap in enumerate(cmaps):
            i += 1
            if j + nheads + nbars > naxs:
                break
            if j == 0:  # allocate this axes for title
                i += 2
                for ax in axs[i - 2:i]:
                    ax.set_visible(False)
            ax = axs[i]
            if N is not None:
                cmap = cmap.copy(N=N)
            label = cmap.name
            label = re.sub(r'\A_*', '', label)
            label = re.sub(r'(_copy)*\Z', '', label)
            ax.colorbar(
                cmap, loc='fill', orientation='horizontal',
                locator='null', linewidth=0, rasterized=rasterized,
            )
            ax.text(
                0 - (rc['axes.labelpad'] / 72) / length, 0.45, label,
                ha='right', va='center', transform='axes',
            )
            if j == 0:
                ax.set_title(cat, weight='bold')
        nbars += len(cmaps)

    return fig, axs",cat not in options and cat != unknown,unknown != cat not in options
node-gyp,https://github.com/nodejs/node-gyp/tree/master/gyp/pylib/gyp/generator/make.py,MakefileWriter,WriteTarget$1571,"def WriteTarget(
        self, spec, configs, deps, link_deps, bundle_deps, extra_outputs, part_of_all
    ):
        """"""Write Makefile code to produce the final target of the gyp spec.

        spec, configs: input from gyp.
        deps, link_deps: dependency lists; see ComputeDeps()
        extra_outputs: any extra outputs that our target should depend on
        part_of_all: flag indicating this target is part of 'all'
        """"""

        self.WriteLn(""### Rules for final target."")

        if extra_outputs:
            self.WriteDependencyOnExtraOutputs(self.output_binary, extra_outputs)
            self.WriteMakeRule(
                extra_outputs,
                deps,
                comment=(""Preserve order dependency of "" ""special output on deps.""),
                order_only=True,
            )

        target_postbuilds = {}
        if self.type != ""none"":
            for configname in sorted(configs.keys()):
                config = configs[configname]
                if self.flavor == ""mac"":
                    ldflags = self.xcode_settings.GetLdflags(
                        configname,
                        generator_default_variables[""PRODUCT_DIR""],
                        lambda p: Sourceify(self.Absolutify(p)),
                        arch=config.get(""xcode_configuration_platform""),
                    )

                    # TARGET_POSTBUILDS_$(BUILDTYPE) is added to postbuilds later on.
                    gyp_to_build = gyp.common.InvertRelativePath(self.path)
                    target_postbuild = self.xcode_settings.AddImplicitPostbuilds(
                        configname,
                        QuoteSpaces(
                            os.path.normpath(os.path.join(gyp_to_build, self.output))
                        ),
                        QuoteSpaces(
                            os.path.normpath(
                                os.path.join(gyp_to_build, self.output_binary)
                            )
                        ),
                    )
                    if target_postbuild:
                        target_postbuilds[configname] = target_postbuild
                else:
                    ldflags = config.get(""ldflags"", [])
                    # Compute an rpath for this output if needed.
                    if any(dep.endswith("".so"") or "".so."" in dep for dep in deps):
                        # We want to get the literal string ""$ORIGIN""
                        # into the link command, so we need lots of escaping.
                        ldflags.append(r""-Wl,-rpath=\$$ORIGIN/"")
                        ldflags.append(r""-Wl,-rpath-link=\$(builddir)/"")
                library_dirs = config.get(""library_dirs"", [])
                ldflags += [(""-L%s"" % library_dir) for library_dir in library_dirs]
                self.WriteList(ldflags, ""LDFLAGS_%s"" % configname)
                if self.flavor == ""mac"":
                    self.WriteList(
                        self.xcode_settings.GetLibtoolflags(configname),
                        ""LIBTOOLFLAGS_%s"" % configname,
                    )
            libraries = spec.get(""libraries"")
            if libraries:
                # Remove duplicate entries
                libraries = gyp.common.uniquer(libraries)
                if self.flavor == ""mac"":
                    libraries = self.xcode_settings.AdjustLibraries(libraries)
            self.WriteList(libraries, ""LIBS"")
            self.WriteLn(
                ""%s: GYP_LDFLAGS := $(LDFLAGS_$(BUILDTYPE))""
                % QuoteSpaces(self.output_binary)
            )
            self.WriteLn(""%s: LIBS := $(LIBS)"" % QuoteSpaces(self.output_binary))

            if self.flavor == ""mac"":
                self.WriteLn(
                    ""%s: GYP_LIBTOOLFLAGS := $(LIBTOOLFLAGS_$(BUILDTYPE))""
                    % QuoteSpaces(self.output_binary)
                )

        # Postbuild actions. Like actions, but implicitly depend on the target's
        # output.
        postbuilds = []
        if self.flavor == ""mac"":
            if target_postbuilds:
                postbuilds.append(""$(TARGET_POSTBUILDS_$(BUILDTYPE))"")
            postbuilds.extend(gyp.xcode_emulation.GetSpecPostbuildCommands(spec))

        if postbuilds:
            # Envvars may be referenced by TARGET_POSTBUILDS_$(BUILDTYPE),
            # so we must output its definition first, since we declare variables
            # using "":="".
            self.WriteSortedXcodeEnv(self.output, self.GetSortedXcodePostbuildEnv())

            for configname in target_postbuilds:
                self.WriteLn(
                    ""%s: TARGET_POSTBUILDS_%s := %s""
                    % (
                        QuoteSpaces(self.output),
                        configname,
                        gyp.common.EncodePOSIXShellList(target_postbuilds[configname]),
                    )
                )

            # Postbuilds expect to be run in the gyp file's directory, so insert an
            # implicit postbuild to cd to there.
            postbuilds.insert(0, gyp.common.EncodePOSIXShellList([""cd"", self.path]))
            for i, postbuild in enumerate(postbuilds):
                if not postbuild.startswith(""$""):
                    postbuilds[i] = EscapeShellArgument(postbuild)
            self.WriteLn(""%s: builddir := $(abs_builddir)"" % QuoteSpaces(self.output))
            self.WriteLn(
                ""%s: POSTBUILDS := %s""
                % (QuoteSpaces(self.output), "" "".join(postbuilds))
            )

        # A bundle directory depends on its dependencies such as bundle resources
        # and bundle binary. When all dependencies have been built, the bundle
        # needs to be packaged.
        if self.is_mac_bundle:
            # If the framework doesn't contain a binary, then nothing depends
            # on the actions -- make the framework depend on them directly too.
            self.WriteDependencyOnExtraOutputs(self.output, extra_outputs)

            # Bundle dependencies. Note that the code below adds actions to this
            # target, so if you move these two lines, move the lines below as well.
            self.WriteList([QuoteSpaces(dep) for dep in bundle_deps], ""BUNDLE_DEPS"")
            self.WriteLn(""%s: $(BUNDLE_DEPS)"" % QuoteSpaces(self.output))

            # After the framework is built, package it. Needs to happen before
            # postbuilds, since postbuilds depend on this.
            if self.type in (""shared_library"", ""loadable_module""):
                self.WriteLn(
                    ""\t@$(call do_cmd,mac_package_framework,,,%s)""
                    % self.xcode_settings.GetFrameworkVersion()
                )

            # Bundle postbuilds can depend on the whole bundle, so run them after
            # the bundle is packaged, not already after the bundle binary is done.
            if postbuilds:
                self.WriteLn(""\t@$(call do_postbuilds)"")
            postbuilds = []  # Don't write postbuilds for target's output.

            # Needed by test/mac/gyptest-rebuild.py.
            self.WriteLn(""\t@true  # No-op, used by tests"")

            # Since this target depends on binary and resources which are in
            # nested subfolders, the framework directory will be older than
            # its dependencies usually. To prevent this rule from executing
            # on every build (expensive, especially with postbuilds), expliclity
            # update the time on the framework directory.
            self.WriteLn(""\t@touch -c %s"" % QuoteSpaces(self.output))

        if postbuilds:
            assert not self.is_mac_bundle, (
                ""Postbuilds for bundles should be done ""
                ""on the bundle, not the binary (target '%s')"" % self.target
            )
            assert ""product_dir"" not in spec, (
                ""Postbuilds do not work with "" ""custom product_dir""
            )

        if self.type == ""executable"":
            self.WriteLn(
                ""%s: LD_INPUTS := %s""
                % (
                    QuoteSpaces(self.output_binary),
                    "" "".join(QuoteSpaces(dep) for dep in link_deps),
                )
            )
            if self.toolset == ""host"" and self.flavor == ""android"":
                self.WriteDoCmd(
                    [self.output_binary],
                    link_deps,
                    ""link_host"",
                    part_of_all,
                    postbuilds=postbuilds,
                )
            else:
                self.WriteDoCmd(
                    [self.output_binary],
                    link_deps,
                    ""link"",
                    part_of_all,
                    postbuilds=postbuilds,
                )

        elif self.type == ""static_library"":
            for link_dep in link_deps:
                assert "" "" not in link_dep, (
                    ""Spaces in alink input filenames not supported (%s)"" % link_dep
                )
            if (
                self.flavor not in (""mac"", ""openbsd"", ""netbsd"", ""win"")
                and not self.is_standalone_static_library
            ):
                self.WriteDoCmd(
                    [self.output_binary],
                    link_deps,
                    ""alink_thin"",
                    part_of_all,
                    postbuilds=postbuilds,
                )
            else:
                self.WriteDoCmd(
                    [self.output_binary],
                    link_deps,
                    ""alink"",
                    part_of_all,
                    postbuilds=postbuilds,
                )
        elif self.type == ""shared_library"":
            self.WriteLn(
                ""%s: LD_INPUTS := %s""
                % (
                    QuoteSpaces(self.output_binary),
                    "" "".join(QuoteSpaces(dep) for dep in link_deps),
                )
            )
            self.WriteDoCmd(
                [self.output_binary],
                link_deps,
                ""solink"",
                part_of_all,
                postbuilds=postbuilds,
            )
        elif self.type == ""loadable_module"":
            for link_dep in link_deps:
                assert "" "" not in link_dep, (
                    ""Spaces in module input filenames not supported (%s)"" % link_dep
                )
            if self.toolset == ""host"" and self.flavor == ""android"":
                self.WriteDoCmd(
                    [self.output_binary],
                    link_deps,
                    ""solink_module_host"",
                    part_of_all,
                    postbuilds=postbuilds,
                )
            else:
                self.WriteDoCmd(
                    [self.output_binary],
                    link_deps,
                    ""solink_module"",
                    part_of_all,
                    postbuilds=postbuilds,
                )
        elif self.type == ""none"":
            # Write a stamp line.
            self.WriteDoCmd(
                [self.output_binary], deps, ""touch"", part_of_all, postbuilds=postbuilds
            )
        else:
            print(""WARNING: no output for"", self.type, self.target)

        # Add an alias for each target (if there are any outputs).
        # Installable target aliases are created below.
        if (self.output and self.output != self.target) and (
            self.type not in self._INSTALLABLE_TARGETS
        ):
            self.WriteMakeRule(
                [self.target], [self.output], comment=""Add target alias"", phony=True
            )
            if part_of_all:
                self.WriteMakeRule(
                    [""all""],
                    [self.target],
                    comment='Add target alias to ""all"" target.',
                    phony=True,
                )

        # Add special-case rules for our installable targets.
        # 1) They need to install to the build dir or ""product"" dir.
        # 2) They get shortcuts for building (e.g. ""make chrome"").
        # 3) They are part of ""make all"".
        if self.type in self._INSTALLABLE_TARGETS or self.is_standalone_static_library:
            if self.type == ""shared_library"":
                file_desc = ""shared library""
            elif self.type == ""static_library"":
                file_desc = ""static library""
            else:
                file_desc = ""executable""
            install_path = self._InstallableTargetInstallPath()
            installable_deps = [self.output]
            if (
                self.flavor == ""mac""
                and ""product_dir"" not in spec
                and self.toolset == ""target""
            ):
                # On mac, products are created in install_path immediately.
                assert install_path == self.output, ""{} != {}"".format(
                    install_path,
                    self.output,
                )

            # Point the target alias to the final binary output.
            self.WriteMakeRule(
                [self.target], [install_path], comment=""Add target alias"", phony=True
            )
            if install_path != self.output:
                assert not self.is_mac_bundle  # See comment a few lines above.
                self.WriteDoCmd(
                    [install_path],
                    [self.output],
                    ""copy"",
                    comment=""Copy this to the %s output path."" % file_desc,
                    part_of_all=part_of_all,
                )
                installable_deps.append(install_path)
            if self.output != self.alias and self.alias != self.target:
                self.WriteMakeRule(
                    [self.alias],
                    installable_deps,
                    comment=""Short alias for building this %s."" % file_desc,
                    phony=True,
                )
            if part_of_all:
                self.WriteMakeRule(
                    [""all""],
                    [install_path],
                    comment='Add %s to ""all"" target.' % file_desc,
                    phony=True,
                )",self.output != self.alias and self.alias != self.target,self.output != self.alias != self.target
